	incnormid	recordid	bronid	w_g	herdrukid	jaar_begin	dominant_topic	perc_contribution
11696	16459.0	158305	1016189	geestelijk		1624.0	21	0.23341361584343145
11697	16462.0	4630	1000716	geestelijk		1631.0	22	0.6638194475705115
11698	16463.0	22371	1000176	geestelijk	907168.0	1567.0	49	0.6846598423145999
11699	16463.0	22371	1000137	geestelijk		1565.0	49	0.6846598423145999
11700	16463.0	22371	1000243	geestelijk	906524.0	1567.0	49	0.6846598423145999
11701	16466.0	114895	1001366	geestelijk		1645.0	19	0.2369710620217782
11702	16468.0	119836	1001158	wereldlijk		1721.0	38	0.3333045431500708
11703	16469.0	32798	1001567	geestelijk		1645.0	1	0.801040262176678
11704	16469.0	12027	1001876	geestelijk	912059.0	1614.0	1	0.801040262176678
11705	16469.0	12027	1004985	geestelijk	928062.0	1609.0	1	0.801040262176678
11706	16469.0	22181	1001061	geestelijk		1605.0	1	0.801040262176678
11707	16469.0	32798	1010998	geestelijk	916082.0	1671.0	1	0.801040262176678
11708	16469.0	146760	1004630	geestelijk		1619.0	1	0.801040262176678
11709	16469.0	197293	1001856	geestelijk		1617.0	1	0.801040262176678
11710	16469.0	12027	1000877	geestelijk		1617.0	1	0.801040262176678
11711	16472.0	3816	1000198	geestelijk		1582.0	31	0.4852100685567428
11712	16480.0	150461	1010500	geestelijk		1630.0	36	0.3847631407422363
11713	16480.0	150461	1001282	geestelijk	917263.0	1694.0	36	0.3847631407422363
11714	16488.0	116322	1001338	geestelijk	920424.0	1692.0	28	0.34878685715441365
11715	16488.0	155604	1001717	geestelijk		1700.0	28	0.34878685715441365
11716	16488.0	116322	1016154	geestelijk		1681.0	28	0.34878685715441365
11717	16490.0	111725	1001306	wereldlijk		1748.0	49	0.4360981652657538
11718	16491.0	22224	1000243	geestelijk	906459.0	1567.0	6	0.6372761160381855
11719	16491.0	22224	1000176	geestelijk	907103.0	1567.0	6	0.6372761160381855
11720	16491.0	22224	1000137	geestelijk		1565.0	6	0.6372761160381855
11721	16495.0	33833	1011046	geestelijk		1654.0	40	0.39386089640951655
11722	16496.0	33832	1011046	geestelijk		1654.0	24	0.32587899843063045
11723	16497.0	33828	1011046	geestelijk		1654.0	40	0.3782451576230279
11724	16498.0	33829	1011046	geestelijk		1654.0	40	0.610709654568045
11725	16499.0	33831	1011046	geestelijk		1654.0	24	0.3869275228428389
11726	16500.0	33830	1011046	geestelijk		1654.0	40	0.7003546840216717
11727	16503.0	157228	1001649	geestelijk		1626.0	18	0.3942300840655185
11728	16504.0	115978	1001338	geestelijk	920379.0	1692.0	28	0.4679431129319958
11729	16504.0	115978	1016154	geestelijk		1681.0	28	0.4679431129319958
11730	16505.0	3064	1000665	geestelijk		1712.0	36	0.45000465251479
11731	16505.0	183977	1000666	geestelijk		1633.0	36	0.45000465251479
11732	16506.0	118012	1001321	geestelijk		1720.0	28	0.3332796299249265
11733	16507.0	117449	1001328	geestelijk		1713.0	28	0.29226438820125106
11734	16508.0	3742	1016979	geestelijk	926002.0	1650.0	8	0.6646660973780609
11735	16508.0	189111	1016327	geestelijk		1609.0	8	0.6646660973780609
11736	16508.0	3742	1000240	geestelijk		1566.0	8	0.6646660973780609
11737	16510.0	117172	1001288	geestelijk		1715.0	28	0.4557084079938093
11738	16512.0	33533	1011034	geestelijk		1614.0	9	0.27988901745786793
11739	16514.0	157245	1001649	geestelijk		1626.0	18	0.502700101863794
11740	16519.0	111884	1001306	wereldlijk		1748.0	28	0.4079945683166076
11741	16521.0	116229	1001301	geestelijk		1702.0	17	0.4996441136749102
11742	16522.0	15030	1000968	wereldlijk		1626.0	7	0.3973470073244861
11743	16524.0	3720	1000240	geestelijk		1566.0	49	0.7215463614134388
11744	16524.0	3720	1016979	geestelijk	925980.0	1650.0	49	0.7215463614134388
11745	16524.0	2682	1000659	geestelijk		1657.0	49	0.7215463614134388
11746	16528.0	33522	1011034	geestelijk		1614.0	40	0.3248695934930914
11747	16529.0	150669	1001282	geestelijk	917347.0	1694.0	49	0.5190470359980074
11748	16529.0	150669	1010500	geestelijk		1630.0	49	0.5190470359980074
11749	16530.0	6932	1000747	wereldlijk		1627.0	14	0.5317245119664722
11750	16530.0	176277	1011289	wereldlijk		1611.0	14	0.5317245119664722
11751	16532.0	6740	1000745	geestelijk		1620.0	49	0.4031894264984575
11752	16532.0	115135	1001664	geestelijk		1634.0	49	0.4031894264984575
11753	16534.0	158401	1001687	geestelijk		1612.0	13	0.2674092519463265
11754	16536.0	3751	1000240	geestelijk		1566.0	8	0.4598248854959681
11755	16536.0	3751	1016979	geestelijk	926011.0	1650.0	8	0.4598248854959681
11756	16537.0	32721	1010998	geestelijk	916007.0	1671.0	5	0.5106478949523512
11757	16537.0	32721	1001567	geestelijk		1645.0	5	0.5106478949523512
11758	16538.0	3683	1016979	geestelijk	925943.0	1650.0	8	0.6716779016488816
11759	16538.0	3683	1000240	geestelijk		1566.0	8	0.6716779016488816
11760	16540.0	158403	1001687	geestelijk		1612.0	0	0.2576723770668214
11761	16542.0	158413	1001708	wereldlijk		1633.0	14	0.27454057974010515
11762	16544.0	11052	1000859	geestelijk		1608.0	5	0.3244712686731072
11763	16545.0	32723	1010998	geestelijk	916009.0	1671.0	5	0.8308901533359695
11764	16545.0	32723	1001567	geestelijk		1645.0	5	0.8308901533359695
11765	16546.0	21432	1000079	geestelijk		1558.0	9	0.3796956254981783
11766	16546.0	21432	1000131	geestelijk	901059.0	1595.0	9	0.3796956254981783
11767	16546.0	21432	1000082	geestelijk	900751.0	1563.0	9	0.3796956254981783
11768	16546.0	21432	1000427	geestelijk	901058.0	1580.0	9	0.3796956254981783
11769	16550.0	27068	1017713	wereldlijk	929084.0	1620.0	9	0.309805342200661
11770	16550.0	27068	1000558	wereldlijk	908365.0	1578.0	9	0.309805342200661
11771	16550.0	27068	1008570	wereldlijk	926414.0	1601.0	9	0.309805342200661
11772	16550.0	27068	1017704	wereldlijk	926485.0	1616.0	9	0.309805342200661
11773	16550.0	27068	1016877	wereldlijk	926567.0	1683.0	9	0.309805342200661
11774	16550.0	27068	1016976	wereldlijk	926838.0	1624.0	9	0.309805342200661
11775	16550.0	27068	1001514	wereldlijk		1576.0	9	0.309805342200661
11776	16551.0	3150	1000670	wereldlijk		1643.0	27	0.2582380797933957
11777	16552.0	115829	1001200	wereldlijk	920631.0	1697.0	39	0.3552059022522602
11778	16552.0	115829	1016194	wereldlijk		1694.0	39	0.3552059022522602
11779	16554.0	185052	1001737	geestelijk	918831.0	1657.0	28	0.2914469989302904
11780	16554.0	188111	1016154	geestelijk		1681.0	28	0.2914469989302904
11781	16554.0	185052	1016183	geestelijk		1631.0	28	0.2914469989302904
11782	16556.0	9888	1010012	geestelijk	912109.0	1640.0	13	0.5725389747157588
11783	16556.0	26583	1000220	geestelijk		1599.0	13	0.5725389747157588
11784	16556.0	9888	1000824	geestelijk		1627.0	13	0.5725389747157588
